spay_neuter,borough,year,month,day_of_week,latitude,longitude,mixed/other,pit_bull,shih_tzu,chihuahua,german_shepherd,yorkshire_terrier
True,queens,2016,6,2,40.714934,-73.792955,False,False,True,False,False,False
False,queens,2016,6,4,40.726457,-73.861459,False,True,False,False,False,False
False,queens,2016,6,3,40.602096,-73.761794,False,True,False,False,False,False
False,queens,2016,6,2,40.69809,-73.786752,False,True,False,False,False,False
True,queens,2016,6,2,40.700315,-73.836019,False,True,False,False,False,False
True,queens,2016,6,3,40.594154,-73.791986,False,True,False,False,False,False
False,queens,2016,6,6,40.749737,-73.853045,False,False,True,False,False,False
True,queens,2016,6,3,40.738945,-73.878561,True,False,False,False,False,False
False,queens,2016,6,3,40.677857,-73.777073,False,True,False,False,False,False
False,queens,2016,6,1,40.768213,-73.827392,False,False,True,False,False,False
False,queens,2016,6,0,40.677857,-73.777073,False,True,False,False,False,False
False,queens,2016,6,5,40.700315,-73.836019,False,False,True,False,False,False
True,queens,2016,6,3,40.717061,-73.880519,False,False,False,True,False,False
True,queens,2016,6,3,40.746251,-73.756062,True,False,False,False,False,False
False,queens,2016,6,5,40.746251,-73.756062,True,False,False,False,False,False
False,queens,2016,7,4,40.738945,-73.878561,False,True,False,False,False,False
True,queens,2016,7,5,40.763491,-73.87222,False,True,False,False,False,False
False,queens,2016,7,6,40.688612,-73.823062,True,False,False,False,False,False
False,queens,2016,6,0,40.69809,-73.786752,True,False,False,False,False,False
False,queens,2016,7,2,40.69809,-73.786752,False,True,False,False,False,False
False,queens,2016,7,0,40.746251,-73.756062,False,True,False,False,False,False
True,queens,2016,7,3,40.69809,-73.786752,False,True,False,False,False,False
False,queens,2016,7,0,40.660787,-73.73757,False,True,False,False,False,False
False,queens,2016,7,0,40.660787,-73.73757,False,True,False,False,False,False
False,queens,2016,7,2,40.677857,-73.777073,True,False,False,False,False,False
False,queens,2016,7,0,40.677857,-73.777073,True,False,False,False,False,False
False,queens,2016,7,5,40.714934,-73.792955,True,False,False,False,False,False
False,queens,2016,7,5,40.67117,-73.752063,True,False,False,False,False,False
True,queens,2016,7,5,40.763491,-73.87222,True,False,False,False,False,False
False,queens,2016,6,2,40.749737,-73.853045,True,False,False,False,False,False
True,queens,2016,7,3,40.749737,-73.853045,True,False,False,False,False,False
False,queens,2016,6,4,40.764191,-73.772775,False,False,False,False,True,False
False,queens,2016,6,4,40.764191,-73.772775,False,True,False,False,False,False
True,queens,2016,7,3,40.749737,-73.853045,True,False,False,False,False,False
False,queens,2016,7,6,40.69802,-73.759081,False,True,False,False,False,False
False,queens,2016,7,4,40.677857,-73.777073,False,True,False,False,False,False
False,queens,2016,7,5,40.744775,-73.90516,False,False,False,True,False,False
True,queens,2016,6,5,40.760363,-73.796525,False,False,False,False,False,True
False,queens,2016,7,6,40.69809,-73.786752,True,False,False,False,False,False
False,queens,2016,7,3,40.673502,-73.817702,True,False,False,False,False,False
False,queens,2016,7,2,40.70108,-73.80964,True,False,False,False,False,False
True,queens,2016,7,2,40.70108,-73.80964,True,False,False,False,False,False
False,queens,2016,7,0,40.688612,-73.823062,False,True,False,False,False,False
False,queens,2016,7,6,40.749737,-73.853045,True,False,False,False,False,False
False,queens,2016,7,2,40.739634,-73.79449,False,False,False,False,True,False
True,queens,2016,7,4,40.657604,-73.844804,True,False,False,False,False,False
False,queens,2016,7,5,40.657604,-73.844804,False,True,False,False,False,False
True,queens,2016,7,5,40.744775,-73.90516,True,False,False,False,False,False
False,queens,2016,7,6,40.760363,-73.796525,False,False,False,False,True,False
False,queens,2016,7,3,40.602096,-73.761794,True,False,False,False,False,False
True,queens,2016,6,3,40.709556,-73.73848,True,False,False,False,False,False
False,queens,2016,7,5,40.747113,-73.939708,True,False,False,False,False,False
True,queens,2016,7,5,40.69802,-73.759081,True,False,False,False,False,False
True,queens,2016,7,2,40.730942,-73.745716,True,False,False,False,False,False
False,queens,2016,7,6,40.751435,-73.821227,True,False,False,False,False,False
False,queens,2016,7,4,40.660787,-73.73757,False,False,True,False,False,False
False,queens,2016,7,5,40.720993,-73.742203,True,False,False,False,False,False
False,queens,2016,7,0,40.720993,-73.742203,True,False,False,False,False,False
False,queens,2016,7,4,40.785129,-73.810037,False,False,False,False,True,False
False,queens,2016,7,2,40.694035,-73.858659,False,True,False,False,False,False
False,queens,2016,7,1,40.575314,-73.851235,False,True,False,False,False,False
False,queens,2016,7,4,40.69809,-73.786752,False,True,False,False,False,False
False,queens,2016,7,4,40.730942,-73.745716,True,False,False,False,False,False
False,queens,2016,7,5,40.709556,-73.73848,False,True,False,False,False,False
True,queens,2016,7,4,40.684586,-73.849713,True,False,False,False,False,False
True,queens,2016,7,2,40.779087,-73.906522,False,True,False,False,False,False
True,queens,2016,7,1,40.602096,-73.761794,False,True,False,False,False,False
False,queens,2016,7,0,40.749737,-73.853045,True,False,False,False,False,False
False,queens,2016,7,2,40.764191,-73.772775,False,True,False,False,False,False
False,queens,2016,7,5,40.749737,-73.853045,True,False,False,False,False,False
False,queens,2016,7,3,40.744775,-73.90516,True,False,False,False,False,False
True,queens,2016,7,3,40.694035,-73.858659,True,False,False,False,False,False
False,queens,2016,7,4,40.675864,-73.796647,True,False,False,False,False,False
True,queens,2016,7,5,40.779087,-73.906522,False,False,False,False,True,False
False,queens,2016,8,1,40.749737,-73.853045,True,False,False,False,False,False
False,queens,2016,7,3,40.70108,-73.80964,False,False,False,False,True,False
True,queens,2016,7,3,40.70108,-73.80964,False,False,False,False,True,False
False,queens,2016,7,3,40.765393,-73.894216,False,True,False,False,False,False
False,queens,2016,7,3,40.765393,-73.894216,False,True,False,False,False,False
False,queens,2016,7,0,40.694035,-73.858659,True,False,False,False,False,False
False,queens,2016,7,2,40.714934,-73.792955,True,False,False,False,False,False
False,queens,2016,7,5,40.749737,-73.853045,False,False,False,False,True,False
False,queens,2016,8,1,40.749737,-73.853045,True,False,False,False,False,False
True,queens,2016,8,0,40.762211,-73.931528,True,False,False,False,False,False
False,queens,2016,8,1,40.602096,-73.761794,False,True,False,False,False,False
True,queens,2016,8,3,40.731121,-73.780458,True,False,False,False,False,False
True,queens,2016,8,3,40.602096,-73.761794,False,True,False,False,False,False
False,queens,2016,7,2,40.738945,-73.878561,False,False,True,False,False,False
False,queens,2016,8,4,40.594154,-73.791986,False,False,False,True,False,False
True,queens,2016,8,4,40.594154,-73.791986,True,False,False,False,False,False
True,queens,2016,8,4,40.751435,-73.821227,True,False,False,False,False,False
False,queens,2016,7,2,40.738945,-73.878561,True,False,False,False,False,False
True,queens,2016,8,6,40.751435,-73.821227,True,False,False,False,False,False
False,queens,2016,8,4,40.675864,-73.796647,True,False,False,False,False,False
True,queens,2016,8,6,40.715669,-73.768299,False,True,False,False,False,False
False,queens,2016,7,2,40.673502,-73.817702,True,False,False,False,False,False
False,queens,2016,8,0,40.760204,-73.732417,True,False,False,False,False,False
False,queens,2016,8,0,40.673502,-73.817702,True,False,False,False,False,False
False,queens,2016,8,5,40.779087,-73.906522,False,True,False,False,False,False
False,queens,2016,8,2,40.747113,-73.939708,False,True,False,False,False,False
False,queens,2016,8,5,40.660787,-73.73757,True,False,False,False,False,False
True,queens,2016,8,3,40.660787,-73.73757,False,True,False,False,False,False
False,queens,2016,8,6,40.694035,-73.858659,True,False,False,False,False,False
False,queens,2016,8,6,40.747113,-73.939708,True,False,False,False,False,False
False,queens,2016,8,4,40.730942,-73.745716,False,True,False,False,False,False
False,queens,2016,8,4,40.717061,-73.880519,True,False,False,False,False,False
True,queens,2016,8,0,40.714934,-73.792955,True,False,False,False,False,False
False,queens,2016,8,1,40.673502,-73.817702,False,True,False,False,False,False
False,queens,2016,8,0,40.700315,-73.836019,True,False,False,False,False,False
False,queens,2016,8,1,40.751719,-73.88367,True,False,False,False,False,False
False,queens,2016,8,2,40.763491,-73.87222,True,False,False,False,False,False
False,queens,2016,8,1,40.784871,-73.841528,True,False,False,False,False,False
False,queens,2016,8,2,40.751719,-73.88367,True,False,False,False,False,False
False,queens,2016,8,2,40.684586,-73.849713,True,False,False,False,False,False
False,queens,2016,8,5,40.69809,-73.786752,False,True,False,False,False,False
False,queens,2016,8,4,40.785129,-73.810037,True,False,False,False,False,False
False,queens,2016,8,3,40.677857,-73.777073,True,False,False,False,False,False
False,queens,2016,8,3,40.69809,-73.786752,True,False,False,False,False,False
False,queens,2016,8,1,40.745347,-73.680292,True,False,False,False,False,False
True,queens,2016,8,6,40.676406,-73.844595,False,False,True,False,False,False
True,queens,2016,8,5,40.768213,-73.827392,False,False,True,False,False,False
False,queens,2016,8,5,40.694035,-73.858659,True,False,False,False,False,False
True,queens,2016,8,5,40.7716,-73.925603,True,False,False,False,False,False
True,queens,2016,8,4,40.747113,-73.939708,True,False,False,False,False,False
False,queens,2016,8,5,40.69809,-73.786752,False,True,False,False,False,False
False,queens,2016,8,0,40.69809,-73.786752,True,False,False,False,False,False
False,queens,2016,8,1,40.731121,-73.780458,False,True,False,False,False,False
False,queens,2016,8,1,40.738945,-73.878561,True,False,False,False,False,False
False,queens,2016,8,2,40.760204,-73.732417,False,False,True,False,False,False
False,queens,2016,8,0,40.714934,-73.792955,False,False,False,False,True,False
False,queens,2016,8,6,40.739634,-73.79449,True,False,False,False,False,False
True,queens,2016,8,1,40.700315,-73.836019,False,True,False,False,False,False
True,queens,2016,8,1,40.700315,-73.836019,False,True,False,False,False,False
True,queens,2016,8,0,40.749737,-73.853045,False,True,False,False,False,False
False,queens,2016,8,4,40.744775,-73.90516,False,False,False,False,True,False
True,queens,2016,8,0,40.7716,-73.925603,True,False,False,False,False,False
False,queens,2016,8,5,40.722975,-73.843179,False,False,False,True,False,False
True,queens,2016,8,6,40.700647,-73.889423,True,False,False,False,False,False
False,queens,2016,8,6,40.724744,-73.909639,True,False,False,False,False,False
False,queens,2016,8,6,40.749737,-73.853045,True,False,False,False,False,False
False,queens,2016,7,6,40.602096,-73.761794,False,True,False,False,False,False
False,queens,2016,8,0,40.714934,-73.792955,False,True,False,False,False,False
True,queens,2016,8,0,40.762596,-73.913282,True,False,False,False,False,False
True,queens,2016,8,4,40.602096,-73.761794,False,False,False,True,False,False
True,queens,2016,8,5,40.731121,-73.780458,False,False,False,False,True,False
False,queens,2016,8,5,40.575314,-73.851235,True,False,False,False,False,False
False,queens,2016,8,6,40.751719,-73.88367,False,False,False,True,False,False
False,queens,2016,8,6,40.751719,-73.88367,False,False,False,True,False,False
True,queens,2016,8,0,40.751435,-73.821227,True,False,False,False,False,False
False,queens,2016,8,0,40.694035,-73.858659,True,False,False,False,False,False
True,queens,2016,8,2,40.736407,-73.722357,True,False,False,False,False,False
False,queens,2016,8,2,40.69809,-73.786752,True,False,False,False,False,False
False,queens,2016,8,1,40.751435,-73.821227,True,False,False,False,False,False
False,queens,2016,9,6,40.694064,-73.736265,False,True,False,False,False,False
False,queens,2016,9,5,40.700647,-73.889423,True,False,False,False,False,False
True,queens,2016,9,0,40.749737,-73.853045,False,False,True,False,False,False
True,queens,2016,9,0,40.749737,-73.853045,False,False,True,False,False,False
True,queens,2016,9,1,40.7716,-73.925603,True,False,False,False,False,False
True,queens,2016,9,1,40.762211,-73.931528,True,False,False,False,False,False
False,queens,2016,8,0,40.709556,-73.73848,False,False,False,False,False,True
False,queens,2016,9,2,40.724744,-73.909639,True,False,False,False,False,False
False,queens,2016,8,0,40.688612,-73.823062,False,True,False,False,False,False
False,queens,2016,9,0,40.739634,-73.79449,True,False,False,False,False,False
False,queens,2016,9,3,40.744775,-73.90516,True,False,False,False,False,False
False,queens,2016,9,4,40.677857,-73.777073,False,True,False,False,False,False
True,queens,2016,9,5,40.730474,-73.822749,True,False,False,False,False,False
False,queens,2016,9,4,40.730474,-73.822749,True,False,False,False,False,False
False,queens,2016,9,2,40.760363,-73.796525,False,True,False,False,False,False
True,queens,2016,9,0,40.762596,-73.913282,False,False,False,False,True,False
False,queens,2016,9,0,40.700647,-73.889423,True,False,False,False,False,False
False,queens,2016,9,6,40.69809,-73.786752,True,False,False,False,False,False
True,queens,2016,9,6,40.747113,-73.939708,False,False,False,False,False,True
True,queens,2016,9,1,40.722975,-73.843179,True,False,False,False,False,False
False,queens,2016,9,0,40.762211,-73.931528,True,False,False,False,False,False
True,queens,2016,8,2,40.738945,-73.878561,False,False,False,True,False,False
True,queens,2016,8,5,40.726457,-73.861459,True,False,False,False,False,False
True,queens,2016,9,2,40.717061,-73.880519,True,False,False,False,False,False
False,queens,2016,9,3,40.751435,-73.821227,True,False,False,False,False,False
False,queens,2016,9,6,40.677857,-73.777073,True,False,False,False,False,False
True,queens,2016,9,1,40.602096,-73.761794,True,False,False,False,False,False
False,queens,2016,9,5,40.738945,-73.878561,False,False,True,False,False,False
False,queens,2016,9,6,40.784871,-73.841528,False,False,True,False,False,False
False,queens,2016,9,0,40.744775,-73.90516,False,False,True,False,False,False
